lookback_period,minimum_rsi,minimum_volume_ratio,stop_atr_multiplier,target_atr_multiplier,symbol,trades,win_rate,net_pnl,profit_factor
20,60.0,1.0,1.2,2.0,ICICIBANK,20,20.0,-873.57,0.1521
20,60.0,1.0,1.2,2.0,SBIN,26,15.38,-1370.78,0.1065
20,60.0,1.0,1.2,2.0,LT,22,27.27,-682.66,0.359
20,60.0,1.0,1.2,2.0,AXISBANK,25,32.0,-795.12,0.3758
20,60.0,1.0,1.2,2.0,ITC,36,8.33,-2247.08,0.0282
20,60.0,1.0,1.2,2.0,BHARTIARTL,26,19.23,-1203.86,0.1943
20,60.0,1.0,1.2,2.5,RELIANCE,30,23.33,-981.2,0.3373
20,60.0,1.0,1.2,2.5,TCS,26,23.08,-1077.17,0.1704
20,60.0,1.0,1.2,2.5,INFY,18,11.11,-1055.78,0.1276
20,60.0,1.0,1.2,2.5,HDFCBANK,27,18.52,-1048.32,0.2566
20,60.0,1.0,1.2,2.5,ICICIBANK,20,20.0,-804.28,0.2194
20,60.0,1.0,1.2,2.5,SBIN,26,11.54,-1449.07,0.0978
20,60.0,1.0,1.2,2.5,LT,22,22.73,-687.39,0.3934
20,60.0,1.0,1.2,2.5,AXISBANK,25,32.0,-614.83,0.5173
20,60.0,1.0,1.2,2.5,ITC,36,5.56,-2316.38,0.0241
20,60.0,1.0,1.2,2.5,BHARTIARTL,26,19.23,-1132.86,0.2419
20,60.0,1.0,1.2,3.0,RELIANCE,30,23.33,-838.86,0.4334
20,60.0,1.0,1.2,3.0,TCS,26,23.08,-1005.26,0.2258
20,60.0,1.0,1.2,3.0,INFY,18,11.11,-1012.8,0.1631
20,60.0,1.0,1.2,3.0,HDFCBANK,27,14.81,-1113.29,0.2475
20,60.0,1.0,1.2,3.0,ICICIBANK,20,20.0,-734.99,0.2866
20,60.0,1.0,1.2,3.0,SBIN,26,11.54,-1403.13,0.1284
20,60.0,1.0,1.2,3.0,LT,22,22.73,-569.53,0.4974
20,60.0,1.0,1.2,3.0,AXISBANK,25,24.0,-737.56,0.443
20,60.0,1.0,1.2,3.0,ITC,36,5.56,-2328.77,0.0189
20,60.0,1.0,1.2,3.0,BHARTIARTL,26,15.38,-1233.8,0.2153
20,60.0,1.5,1.0,2.0,RELIANCE,17,23.53,-645.21,0.1597
20,60.0,1.5,1.0,2.0,TCS,16,31.25,-495.71,0.1901
20,60.0,1.5,1.0,2.0,INFY,9,11.11,-518.47,0.058
20,60.0,1.5,1.0,2.0,HDFCBANK,21,23.81,-718.74,0.237
20,60.0,1.5,1.0,2.0,ICICIBANK,13,15.38,-555.43,0.1282
20,60.0,1.5,1.0,2.0,SBIN,14,0.0,-923.66,0.0
20,60.0,1.5,1.0,2.0,LT,9,11.11,-421.04,0.1154
20,60.0,1.5,1.0,2.0,AXISBANK,10,40.0,-191.6,0.5096
20,60.0,1.5,1.0,2.0,ITC,29,10.34,-1595.79,0.0187
20,60.0,1.5,1.0,2.0,BHARTIARTL,15,20.0,-606.19,0.184
20,60.0,1.5,1.0,2.5,RELIANCE,17,17.65,-661.33,0.1937
20,60.0,1.5,1.0,2.5,TCS,16,31.25,-439.03,0.2827
20,60.0,1.5,1.0,2.5,INFY,9,11.11,-503.03,0.086
20,60.0,1.5,1.0,2.5,HDFCBANK,21,19.05,-754.25,0.2501
20,60.0,1.5,1.0,2.5,ICICIBANK,13,15.38,-520.11,0.1837
20,60.0,1.5,1.0,2.5,SBIN,14,0.0,-923.66,0.0
20,60.0,1.5,1.0,2.5,LT,9,11.11,-400.58,0.1584
20,60.0,1.5,1.0,2.5,AXISBANK,10,40.0,-115.42,0.7076
20,60.0,1.5,1.0,2.5,ITC,29,10.34,-1565.3,0.0374
20,60.0,1.5,1.0,2.5,BHARTIARTL,15,20.0,-549.63,0.2601
20,60.0,1.5,1.0,3.0,RELIANCE,17,17.65,-611.42,0.2546
20,60.0,1.5,1.0,3.0,TCS,16,25.0,-549.08,0.1968
20,60.0,1.5,1.0,3.0,INFY,9,11.11,-487.59,0.1141
20,60.0,1.5,1.0,3.0,HDFCBANK,21,14.29,-840.43,0.2185
20,60.0,1.5,1.0,3.0,ICICIBANK,13,15.38,-484.81,0.2391
20,60.0,1.5,1.0,3.0,SBIN,14,0.0,-923.66,0.0
20,60.0,1.5,1.0,3.0,LT,9,11.11,-380.13,0.2014
20,60.0,1.5,1.0,3.0,AXISBANK,10,40.0,-35.22,0.9108
20,60.0,1.5,1.0,3.0,ITC,29,6.9,-1638.0,0.0264
20,60.0,1.5,1.0,3.0,BHARTIARTL,15,20.0,-531.92,0.284
20,60.0,1.5,1.2,2.0,RELIANCE,17,17.65,-751.07,0.1655
20,60.0,1.5,1.2,2.0,TCS,16,31.25,-510.8,0.2404
20,60.0,1.5,1.2,2.0,INFY,9,11.11,-568.14,0.0723
20,60.0,1.5,1.2,2.0,HDFCBANK,21,28.57,-651.0,0.3342
20,60.0,1.5,1.2,2.0,ICICIBANK,13,23.08,-515.0,0.1995
20,60.0,1.5,1.2,2.0,SBIN,14,7.14,-943.07,0.0242
20,60.0,1.5,1.2,2.0,LT,9,22.22,-359.35,0.2279
20,60.0,1.5,1.2,2.0,AXISBANK,10,50.0,-56.22,0.8462
20,60.0,1.5,1.2,2.0,ITC,29,13.79,-1662.56,0.0426
20,60.0,1.5,1.2,2.0,BHARTIARTL,15,26.67,-499.13,0.329
20,60.0,1.5,1.2,2.5,RELIANCE,17,17.65,-691.17,0.232
20,60.0,1.5,1.2,2.5,TCS,16,25.0,-617.85,0.1788
20,60.0,1.5,1.2,2.5,INFY,9,11.11,-549.61,0.1025
20,60.0,1.5,1.2,2.5,HDFCBANK,21,23.81,-679.98,0.3516
20,60.0,1.5,1.2,2.5,ICICIBANK,13,23.08,-460.34,0.2845
20,60.0,1.5,1.2,2.5,SBIN,14,7.14,-929.73,0.038
20,60.0,1.5,1.2,2.5,LT,9,22.22,-319.02,0.3146
20,60.0,1.5,1.2,2.5,AXISBANK,10,50.0,63.2,1.1729
20,60.0,1.5,1.2,2.5,ITC,29,10.34,-1721.84,0.0423
20,60.0,1.5,1.2,2.5,BHARTIARTL,15,26.67,-446.88,0.3993
20,60.0,1.5,1.2,3.0,RELIANCE,17,17.65,-631.28,0.2986
20,60.0,1.5,1.2,3.0,TCS,16,25.0,-574.84,0.236
20,60.0,1.5,1.2,3.0,INFY,9,11.11,-531.08,0.1328
20,60.0,1.5,1.2,3.0,HDFCBANK,21,14.29,-943.85,0.1862
20,60.0,1.5,1.2,3.0,ICICIBANK,13,23.08,-409.81,0.3671
20,60.0,1.5,1.2,3.0,SBIN,14,7.14,-916.39,0.0518
20,60.0,1.5,1.2,3.0,LT,9,22.22,-278.67,0.4013
20,60.0,1.5,1.2,3.0,AXISBANK,10,30.0,-105.41,0.7466
20,60.0,1.5,1.2,3.0,ITC,29,10.34,-1724.96,0.0406
20,60.0,1.5,1.2,3.0,BHARTIARTL,15,20.0,-566.57,0.3107
